Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lebanon,LBN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.466640634,6.794856428,6.183078443,6.705154639,6.088186929,6.196850093,6.237509608,5.863118728,5.662926018,5.486374897,3.820910296,3.579635058,4.469734859,4.892766618,4.52188618,3.950872086,3.861959367,3.804609707,3.764530777,3.955399156,4.022805905,3.284663267,2.727149458,2.792911485,3.231897283,3.147885468,3.078250006,1.400165692
Liberia,LBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.07454233,76.5335872,79.04236246,72.2403877,65.04740245,66.03272919,63.81802502,65.59815004,65.17456547,58.03574661,44.80003003,44.30050042,46.71272963,39.52996195,36.49908298,34.40375446,35.91871351,35.94261592,35.49669991,36.43715132,41.05196658,36.96209746
Libya,LBY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.185299093,4.09220702,3.342622913,2.51001098,1.517644838,1.541416623,1.383652541,2.158067631,1.799530011,3.057668337,1.815593652,2.415485153,3.516678607,4.386297335,4.611779896,3.874776455,3.66012922,4.088789752,,
St. Lucia,LCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.980427465,2.914587792,3.589771332,3.648633682,2.699176411,2.342026188,2.369842121,2.627912422,2.216868307,2.153127472,2.080630449,1.569583211,1.634823895,1.727615891,1.94766586,1.763003682
Latin America & Caribbean,LCN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,14.91718984,13.06885238,13.01641615,12.34979003,11.74643196,11.96820967,12.16573726,11.97384264,11.99490575,11.54438501,11.09425892,11.58328671,12.81452206,11.1293947,10.55896651,9.291731133,9.086632779,8.902271654,9.81346346,10.03648292,9.564784406,9.891657216,9.382100532,9.608158196,8.974097533,8.208837566,7.885873154,7.495555289,6.828279214,7.285970319,6.196196342,5.976082936,5.754947803,5.681082303,5.238969909,4.861919507,4.715861518,5.087855364,5.448846364,5.160477974,4.731845413,4.522174387,4.649101214,4.767158117,4.778285432,4.703487895,4.770818372,4.539724457,4.686657469,4.697363089,5.412430928,5.952893572,5.668645666,5.454920516,5.439565922,6.543185544,6.88178908
Least developed countries: UN classification,LDC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.83470559,38.17960869,34.8238727,33.85954346,33.10082368,33.18097228,30.33664074,31.46645174,30.40722439,28.76935334,26.87178159,26.23655449,25.04963925,24.63183497,23.397849,23.44325898,22.35744642,22.67230406,22.77173557,24.01490315,22.96888519,21.68745895,22.39406288,21.20832546,21.25837876,21.5708809,20.83156078,20.17954076,19.14445188,18.98573559,19.81696366,19.16016961
Low income,LIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,29.82805753,28.61271221,29.26262101,30.93018738,34.75460237,33.71309508,35.08699479,36.11743176,35.75675177,36.40910772,38.96454597,33.6574848,33.7265535,32.66950608,32.70755987,31.60443122,33.06843267,32.97758496,31.11695745,28.51801918,27.82281446,27.57060631,27.55615358,25.91525872,27.86203685,27.04779733,27.71806373,28.54648818,28.75133986,27.21244034,25.49833185,27.32352566,25.32632384,25.69358379,25.31611081,23.72100998,23.35313619,22.46303162,23.66753303,25.18204365,24.10732768
Liechtenstein,LIE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1155185318,0.1348977287,0.139045931,0.1393368194,,
Sri Lanka,LKA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.10419693,32.90995044,31.09252254,32.34974143,30.96238539,28.56488687,28.68265285,30.0772318,31.62786977,29.32323546,28.76776884,27.52395522,26.73869749,27.66915715,33.52872346,30.6494283,29.32061172,30.97782322,30.78518565,27.23629969,27.81798727,27.96159105,26.5994502,28.4760072,28.85648932,28.05746361,27.45499681,27.30228993,26.68362343,25.95598285,26.68499557,27.08797056,26.12236113,24.88070331,23.97383949,23.14012307,22.53906328,21.94860064,21.16449052,20.72848094,19.92731504,20.0666052,14.27932254,13.23051488,12.54380414,11.81947682,11.33628023,11.68316433,13.37920077,12.6919713,9.048337007,9.53315935,7.910288868,7.924604117,8.080707924,8.216938879,7.261718478,7.430678779,7.592063951,7.2562467,8.148196822,8.704816592
Lower middle income,LMC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,23.11023866,22.73801857,23.00031892,23.2122895,22.74230226,22.65161549,23.65975352,24.14393766,23.4921167,22.87723898,22.88984866,21.94925416,21.18043932,21.0839438,20.36853572,20.08988041,19.62741307,20.10420105,19.59664102,18.26959892,18.21213495,18.00437143,17.58365378,16.38068372,15.73649755,15.20758553,15.09270866,15.11347166,15.64628239,15.26109509,14.94182676,14.75000362,15.1291618,15.16295405,15.29704754,15.16478824,15.05136037,14.83853428,14.98316747,16.07717744,15.46984154
Low & middle income,LMY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.59212019,31.91155886,31.94071955,32.85235634,32.53639402,31.76613327,30.28737495,31.34118878,30.66215984,29.10770266,27.76636264,27.00846953,26.23182472,25.87419671,24.13529466,23.34993973,21.90480098,22.00257012,20.71623022,20.24491025,18.45797479,17.49456908,17.66082307,18.54194436,18.8631057,18.52682676,18.39888489,18.16075424,18.2084891,17.85247401,16.96130648,16.50201111,14.55764156,13.45441361,13.46739237,13.25525876,13.28708974,12.6434567,12.67608613,12.51252794,11.47075849,11.41474823,11.75864044,11.5448204,11.03325723,10.22266604,9.678331309,9.576281634,9.541891492,9.920446543,9.55312792,9.220482436,9.082773075,9.08254424,9.121417188,9.322534683,9.319496169,8.894893517,8.510870532,8.681449008,9.525366541,9.096431524
Lesotho,LSO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,88.18461538,89.4145098,88.18494983,83.78125,81.71428571,79.28622449,55.35432099,46.04016064,46.4354067,42.17105263,43.32403259,27.9440585,43.00546624,49.5274673,39.39395122,36.50886076,30.75327103,37.58447353,30.33334771,34.25599673,22.4361202,24.34776903,16.66435594,16.25862857,15.21385074,16.02978041,15.83660867,14.25374758,14.001639,12.6246288,12.16164968,7.324999864,9.077085406,8.330235572,8.262433407,8.780632296,7.689283279,7.003196532,8.322992802,8.784630254,7.827134815,8.298870587,6.395312833,6.346886124,5.984006756,5.671130405,4.842764809,4.89029661,4.897276856,5.503711183,4.862223727,4.543930319,4.8953086,5.064362952,3.960714536,3.781795521,4.924117634,4.963623857,4.254968356,4.337357868,4.78413761,4.945945019
Late-demographic dividend,LTE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.9103333,27.40645233,28.0616123,27.89116617,27.71438214,28.29814883,27.07518911,27.60185558,27.63682973,25.37473042,23.88710823,22.84321401,22.24916894,21.86816188,20.88517385,20.36915791,19.80399873,18.91513649,16.44433552,16.80872964,15.62687727,15.64868916,15.79084938,18.09451824,18.49766864,17.83318447,16.62342739,15.73665029,15.50473023,14.92737309,14.60665578,13.79505745,11.42461955,10.5929173,11.10370124,10.28191362,10.23530391,9.711100358,9.769533264,9.814959399,8.912250041,8.889850805,8.738616576,8.41649958,8.419845569,7.393832343,6.867282257,6.73585622,6.829171756,7.012513643,6.696080063,6.7334151,6.678123501,6.757474024,6.707362716,6.885411239,6.771800606,6.330654865,6.037966704,6.104398189,6.800679563,6.562209342
Lithuania,LTU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.879519656,10.94240239,9.421899119,7.66212867,6.382887327,5.586050778,4.874298636,4.775131239,4.422853915,4.172896884,4.328519223,3.864244606,3.475410668,3.283897121,2.536471055,3.023792715,3.49019426,3.97945679,3.544920865,3.423190601,3.42067512,3.108761353,3.50751155,2.87960341,3.103414673,3.52058211,3.313781866
Luxembourg,LUX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9346274578,0.8148827404,0.7115079015,0.7773032932,0.7135571329,0.5968669575,0.5602873615,0.690661512,0.4642378756,0.535432005,0.3565009409,0.3117567219,0.3632228689,0.3077789485,0.2333348689,0.268412058,0.2511152896,0.2879514995,0.261907197,0.2895504386,0.2237326287,0.2141970082,0.2345725501,0.2346544721,0.2206013866,0.2124080017,0.1950175605
Latvia,LVA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.841699273,6.76051134,4.967194121,3.820551636,3.657906282,4.46531916,4.413458124,4.498841057,3.935344193,4.196905699,3.723273129,3.255969092,3.283934045,2.954817714,3.209824964,4.057280028,3.687921983,3.454744941,3.173663381,3.540781388,3.494675227,3.259542151,3.552392596,3.593805161,4.16621399,4.336400108,4.108131606
"Macao SAR, China",MAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,23.44504021,21.0016488,21.7371562,22.42222893,19.33005033,19.93906398,21.86718786,21.25508674,20.82618193,20.65593321,17.89843729,19.25347058,16.38431704,18.91975197,17.91660622,15.12214362,10.6848451,12.91555411,12.62338381,12.12317088,13.29093273,15.70511066,11.76451577,14.20341997,14.35190177,15.09517541,17.49943674,14.04275721,13.06940743,17.25950772,13.49264985,18.4399801,14.63418013,16.11248841,13.86554305,11.87727963,13.19196193,13.20052173,13.92310593,13.16090455,11.81602994,13.60248084,10.86312603,11.95912179,13.02861922,12.94352454,13.11998751,12.3295604,13.38956681,10.35314652,11.79619318,10.32196511,11.1602888,11.30554024,10.84240174,10.66417683,12.03586174
Monaco,MCO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27350971,27.48428291,25.96379378,25.76808685,24.8810986,25.40932153,22.42004068,21.02182945,18.3282016,17.58673826,16.3997955,14.49887608,9.982970241,8.810934172,8.49746275,11.1612572,11.3842526,10.4481727,11.55036191,12.22478554,11.50526773,11.39868112,11.47225795,10.27091935,10.17111871,8.691706477,10.38524775
Madagascar,MDG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,22.67536052,22.85432911,21.87002535,21.4009528,21.85881261,21.51434661,22.28798996,23.8785962,30.51494879,30.3553837,29.68126309,29.30481114,28.47915941,26.37766098,,,,,,,,,,,,,,,,34.95966625,33.4308969,33.79806822,33.2427573,33.27966289,30.87871729,29.85131341,34.14251398,32.02979096,31.42050528,30.76273393,30.18227172,28.06701329,27.05257205,30.46514813,29.07809635,29.05020576,28.00061236,26.49303398,25.84538293,25.74335433,25.13345436,24.55013777,23.9733833,22.95625201,24.6929444,
Maldives,MDV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.311192989,5.584199425,7.7280315,6.595158404,6.165355602,6.875646747,5.419481767,5.634120626,5.385634654,5.190604789,5.413434052,5.307186336,5.564709546,5.675457345,5.351561984,5.235853287,4.603988329,8.004879425,5.265814526
Middle East & North Africa,MEA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.749933543,8.478881535,8.893663985,8.85841908,8.222293157,9.468279295,8.296145997,7.383661954,7.798265403,7.753885117,7.381958606,6.707652895,5.960361252,5.92469382,5.651756212,5.096474976,6.539016269,5.892668213,4.439720513,4.490688095,4.717301418,4.798313491,5.268055303,5.325393874,4.968257751,4.585282117,4.87313412,5.295057353,5.229422917
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,13.14923077,12.09305921,11.74623494,10.92079019,10.44768473,12.12056306,12.00295918,10.94734513,11.53073806,11.47855556,11.13875455,10.61792852,10.5159708,10.26948224,9.182708605,6.318713984,6.359815394,5.37348336,5.935248646,6.422011309,6.539725443,6.807684938,6.416472205,6.478093925,6.45259845,6.667096379,6.496989749,5.99898081,5.100499868,4.616860562,4.424870707,4.868467241,4.450286752,4.15870216,3.68106669,3.323086312,3.403265348,3.278281855,3.387486496,3.339190436,3.073204185,3.07582586,3.181714703,3.160378717,3.241494141,3.219154476,3.088461554,3.173924967,3.138783695,3.132089402,3.191923657,3.34646442,3.381073882,3.383800383,3.39122456,3.795554611,3.889201203
Marshall Islands,MHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.559639259,7.482494563,7.895733528,8.014391296,7.389760959,6.460920219,6.853883416,7.216631336,7.138130392,7.089695485,7.37485821,8.845639248,9.609566546,10.64056862,13.95588082,17.91774299,15.94765674,12.09880063,12.52040331,12.87988999,16.02233556,16.48094221,18.45196932,20.25757646,25.2991943
Middle income,MIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.43988753,31.79269679,31.93008263,33.23475839,32.47236679,31.75634839,30.35650113,31.36649911,30.72652989,29.1952756,27.73211823,26.93089152,26.08288166,25.75650369,23.96581393,23.10516923,21.56655078,21.65942129,20.40882119,19.96277007,18.17159216,17.16734592,17.35119456,18.20544251,18.54080425,18.12906217,17.94279305,17.58633963,17.60048471,17.26031516,16.27670251,15.62503033,13.93384069,12.86206028,12.95267374,12.72691735,12.79690399,12.13208611,12.09846404,12.0146522,10.95205788,10.90515592,11.24225739,11.04933877,10.59326321,9.757862656,9.202737563,9.122598753,9.087083668,9.389404796,9.125535051,8.925045436,8.767710779,8.803155026,8.826958744,9.023070697,9.035485891,8.604772836,8.268462022,8.424042159,9.257403592,8.855076708
North Macedonia,MKD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.161842105,10.84297521,14.48441077,10.02339755,10.57674851,10.61094145,10.667681,10.43231285,10.86171647,10.51768312,10.09628146,9.745119714,10.17012077,11.53877645,11.55399486,9.736194549,8.989368056,8.932416885,11.44351515,10.37016849,10.12060481,9.350992921,9.104719704,10.02747609,10.17756728,9.726918494,9.172908313,7.873245042,8.47039847,8.132291394,8.569042578,7.249327773
Mali,MLI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,61.71761609,57.89334897,56.7747982,57.82877252,57.07615928,55.79488107,51.6112822,46.05580077,57.50932407,55.12433915,55.17710351,52.13692704,55.00661578,41.58998398,42.61273524,40.40048229,37.03897588,36.69367364,36.962819,35.606606,36.91422951,39.94560264,38.16033363,37.41767939,39.27466439,36.99633281,39.04665068,36.83569363,37.70895366,36.87920679,35.96217165,34.56067086,35.55571603,32.90186772,32.81360596,32.71418375,29.87662985,30.01550987,32.37848184,29.79050883,31.35287468,32.97032081,31.73570631,33.01683003,34.55863058,38.11410248,36.75281627,37.45676774,37.72325687,37.403703,37.43243963,37.61244316,37.30779732,36.18804497,35.69041716
Malta,MLT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,6.29926534,6.402961167,6.686666583,6.507734585,6.490089131,5.709301525,5.767803587,5.525901623,4.20351554,3.636335584,3.4837001,3.540379525,3.730866986,4.206410473,4.311577475,4.182599709,4.098931887,4.009488548,3.576399722,3.427711225,3.151768405,2.984883193,2.76372975,2.742970399,2.561109345,2.258835102,2.258685976,2.228994861,2.356357139,2.185962186,1.871997099,2.19691162,2.132506486,1.961231471,1.895975888,1.840026397,1.869331853,1.830647808,1.06026426,1.439389098,1.266175651,0.992115068,1.055061443,1.069949524,1.004445155,0.9233046905,0.9268482416,0.6481977757,0.6970281745,0.4762277636,0.435983142,0.4114077091
Myanmar,MMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.14009071,55.51115763,52.26817177,49.29324203,47.3152234,45.08621267,43.57277272,41.62798873,39.1116132,37.43048956,34.50935341,31.49482836,30.02932025,28.63165633,27.27221848,26.73441801,24.91762469,23.0027856,21.35405077,20.93377792,23.43886448
Middle East & North Africa (excluding high income),MNA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52157912,13.8003203,14.45589502,14.42538023,13.09965604,14.7551958,12.70878628,11.84442944,12.3612879,12.50499147,12.21563542,11.12045137,10.0663056,10.28502734,9.609988352,8.806355967,10.64728845,9.695414462,7.689404645,7.937003271,8.853651622,9.140847385,9.737608672,9.668475264,9.309733571,9.404123677,10.06093558,10.61428422,10.72739418
Montenegro,MNE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.30187792,10.81120523,10.92378228,9.914987339,9.261922058,8.757659805,8.211403885,7.229072026,7.440486548,8.268183892,7.678082871,8.072945781,7.452450544,8.034662501,8.099835682,8.061185734,7.468238931,6.853890741,6.732237789,6.393841926,7.554892152,6.461483445
Mongolia,MNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,16.74278822,18.0364148,18.41536439,17.20092907,16.40070327,18.66952831,16.41756811,16.62938028,15.51500748,12.47383664,11.81156982,25.55710631,25.70936523,27.48261385,32.54282457,38.47700456,32.23688385,32.43336876,31.69783307,27.42253062,22.96888751,18.91912528,18.43951721,20.02977653,19.79796049,17.64367084,18.42796539,19.21512478,17.86443807,11.7325632,10.30735682,11.25802456,13.41406247,13.34122109,14.07920318,12.62784369,11.13723327,11.42800452,11.55838286,12.9656563,13.16317419
Northern Mariana Islands,MNP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.43706698,30.12613908,33.43927803,30.52225026,31.64925725,30.93726224,30.26429777,27.22315221,22.93655129,19.09520491,18.24848986,22.79995592,22.70563355,22.38418555,22.76743048,23.9025048,23.76611914,26.41548795,27.47564948,26.84576597,25.75152927,24.91451109,23.50395072,23.93493466,22.9161876,22.85457446,25.04368115,24.56767288,24.21143333,26.23200143,27.49537748
Mauritania,MRT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,33.47136147,32.7253038,33.07536266,26.8614727,24.89817368,24.95415673,25.08642725,23.83589783,20.12031484,22.67379519,21.72236451,21.33072389,28.81367879,25.73867129,21.96473328,21.02539268,21.9239975,23.47425803,21.78004642,23.50668755,24.18611913,24.73757746,24.86187499,21.06454347,16.50132357,19.65136785,23.89213559,24.11612805,23.7691249,21.88606933,28.5916901,28.54553789,28.64725529,27.9385376,28.13397967,27.19802956,25.04665481,25.94134021,26.27665563,24.8287453,24.86895971,24.23001696,24.17884985,22.91789922,20.07019672,16.60714389,18.43251928,18.5594231,19.17818215,16.7330487,14.51589474,16.08596076,16.28260111,18.81420596,20.62974539,21.73918828,22.71873857,23.655966,21.65221349,19.61785191,18.57871142
Mauritius,MUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,19.94047619,17.25468578,15.61201662,16.02094241,10.50937105,12.3126653,13.04904051,11.47849252,12.08913649,12.77530389,12.74111675,12.14185451,10.94725098,10.4015147,10.88742394,9.968899237,10.01264675,9.150986768,8.666090102,9.198120028,9.063082662,8.30904372,8.127657173,4.996351927,5.705010141,6.147999078,5.191418623,5.177446514,5.276181078,4.977944309,4.906447705,4.375986928,4.074876695,3.880639987,3.641742191,3.703647697,3.657270622,3.330586549,3.191949065,3.071963434,3.097270006,2.994748985,2.563958988,2.707241441,3.143808683,3.265025901
Malawi,MWI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,48.36769759,48.59663192,48.62385321,49.2296405,48.09489576,47.95607077,45.91397849,44.0122825,42.38864415,41.71557562,40.9748038,41.2055336,42.51920123,38.92857143,38.65655471,34.7744006,37.04248366,39.25824176,36.83027351,49.0929092,39.22981793,35.95085281,37.22922286,38.18840906,37.65749898,38.13421256,38.78058922,43.06836707,43.42965426,40.54468439,38.48260597,39.64781066,34.93256277,44.78280462,22.34120948,26.86427914,31.41790374,30.31048807,32.19048749,34.40007686,35.66084815,35.28267377,38.81840596,36.2226653,34.71394761,32.91457648,30.86732465,27.51127902,29.97580655,30.42900297,29.61487225,28.77238042,28.28892624,28.67364219,28.70269876,27.48122386,25.92704341,22.92623863,21.62943584,23.00254031,22.65520608,22.73014986
Malaysia,MYS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,43.71593249,45.38215218,42.96866166,35.12365305,33.27378405,31.00663757,31.54123558,31.59812334,31.33851103,33.13687912,32.58028405,28.42619066,28.26248101,28.93644715,32.46534036,30.71694161,29.40182553,28.21446135,26.38947421,24.87528584,23.02726814,21.82103241,21.50166073,20.22308855,20.34569441,20.28147851,20.18450261,19.96053524,20.07145177,18.08178043,15.21653328,14.35570291,14.57241077,13.78735612,13.66103724,12.94943656,11.68043447,11.10133253,13.31224426,10.84238805,8.599021888,8.010970591,8.985081404,9.306085216,9.271002093,8.262291704,8.609982841,9.98677368,9.968582335,9.219100044,10.08991593,11.45335312,9.793750746,9.113363845,8.873209013,8.287501243,8.462524546,8.5982759,7.512087639,7.241306822,8.16854725,9.588176827
North America,NAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39349294,1.275990755,1.219689399,1.213979573,1.193483726,1.039478989,1.188354631,1.335106317,1.210459642,1.069445381,1.121940276,1.120692751,1.011094859,1.074131914,1.258481625,1.215938691,1.377349617,1.210400851,1.099476459,1.011884756,1.020242537,0.9653637096,0.8979672445,1.018929075,1.023671276
Namibia,NAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,8.023447972,8.741123764,8.458458789,8.058677306,7.933240462,7.391950558,7.747895316,9.134995318,9.165039756,8.457990069,9.055374716,9.973326526,7.083253148,7.420324401,10.12916002,9.447366191,9.329859553,8.510223824,8.588564582,8.766234059,10.73102477,9.67546592,10.03914318,10.21534323,8.939778917,10.36848875,9.646471039,8.440713665,7.531686571,8.148144593,8.455369441,8.113627203,8.0544752,7.821464914,8.138935727,6.650426799,6.720117633,7.676156221,7.768297689,7.083976848,9.160031669,9.483620878
New Caledonia,NCL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624209765,3.618932231,3.619411408,3.702684015,3.876145882,3.547264732,3.483644507,3.674912874,2.21645365,2.163765221,2.18957397,2.360202937,1.890358715,1.74345821,1.786860543,1.548692485,1.727125863,1.272001751,1.387632776,1.416649322,1.344741391,1.368228301,1.644436914,1.713291467,1.772455341,1.913341037,1.926708117,2.01198502,,1.793240557,,
Niger,NER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,75.32407003,73.88716501,75.99760963,72.94795443,74.3240386,67.70391961,66.87473439,70.70632571,69.16820718,66.41938091,64.87511187,65.46078092,62.46013645,60.27145111,63.79496479,50.31146282,47.02771859,51.78719519,52.68034939,48.68450092,43.05660591,45.65180487,44.29864469,41.58055549,35.7713392,36.7428931,34.72853994,35.210848,35.35041061,34.07162501,29.44224837,31.58085187,33.15940978,34.07709255,31.16929417,30.73058097,32.32870033,30.23252473,35.41378097,35.00259458,36.57556007,40.18192773,41.36693517,41.1955263,37.37172856,39.28052013,39.74507858,37.09450644,38.77500623,34.78481027,35.82138796,33.64676428,33.68099382,32.23501073,33.42904423,32.41699527,35.26295821,35.81687722,37.66166253,36.91488244,38.37691599,36.48102662
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,12.24040925,13.50269014,14.99073289,18.30836066,18.22763997,18.02042516,20.55210632,23.37164885,21.27559734,21.55626328,20.88528311,20.32115887,23.49113048,25.17384878,25.48650645,26.1991592,27.41665114,27.90837138,26.02848571,21.3572413,24.47535466,36.96508267,33.82706055,27.2304536,26.08928283,24.73499126,24.66257721,25.27975078,26.74885451,23.89370409,22.23471099,21.85995862,20.75862283,19.99025477,20.63189348,20.98310971,20.84657143,21.20377372,21.90629593,24.14330587,23.35705876
Nicaragua,NIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01922159,20.08038646,21.40552975,19.95677134,19.19095088,17.00021697,17.76550514,16.81332947,16.43011199,15.62590256,15.96882227,16.13789807,15.89993016,16.4608723,16.26225684,16.06779982,16.98181799,18.88476243,17.61211965,16.49099547,16.70833293,16.1101157,14.91501889,14.99641546,15.32234518,15.24823715,15.55997159,15.48456738
